Id,Label,timeset,node,node_type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Treshold_01
starkravingme,starkravingme,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
startmyquest,startmyquest,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
state_of_things,state_of_things,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
south.unc.edu,south.unc.edu,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
StaticRainChris,StaticRainChris,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StatisticsViews,StatisticsViews,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.statisticsviews.com,www.statisticsviews.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
statnews,statnews,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
STaudreyt,STaudreyt,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.thefader.com,www.thefader.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
StayHuman2013,StayHuman2013,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
STcom,STcom,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
STEAM_N_N,STEAM_N_N,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SteeleScuba,SteeleScuba,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stefanf28,stefanf28,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StefBausKinD,StefBausKinD,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Steiner_Rhode,Steiner_Rhode,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stellacreasy,stellacreasy,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stellaraquarian,stellaraquarian,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
STELRproject,STELRproject,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stelr.org.au,stelr.org.au,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
StepAgainstCC,StepAgainstCC,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Steph_PBCToday,Steph_PBCToday,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stephanieCFP_ms,stephanieCFP_ms,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StephanieisLive,StephanieisLive,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Stephencgill,Stephencgill,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StephenDonofrio,StephenDonofrio,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StephenFaillace,StephenFaillace,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stephenfarmerMS,stephenfarmerMS,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StephenGeoRae,StephenGeoRae,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stephenharlow,stephenharlow,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StephensEric,StephensEric,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stephenwileMS,stephenwileMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StephTweetChat,StephTweetChat,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
stepscentre,stepscentre,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StepsPlanet,StepsPlanet,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
steve_actually,steve_actually,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stevemccullough.ca,stevemccullough.ca,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
steve_anluan,steve_anluan,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
STEVE_BOZIC,STEVE_BOZIC,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
steve_e,steve_e,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stevebeasant,stevebeasant,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
stevebeasant.4mp.org.uk,stevebeasant.4mp.org.uk,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
steveghan1,steveghan1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
aarnegranlund,aarnegranlund,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
stevehallam,stevehallam,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SteveHeadrickMS,SteveHeadrickMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stevejbeck,stevejbeck,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stevekleber,stevekleber,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SteveMossop,SteveMossop,,Source,Twitter,0,1,1,0,6,6,1,1,1,0,0
stevenk11011,stevenk11011,,Source,Twitter,0,9,9,0,13,13,1,1,1,0,0
StevenONEFIN,StevenONEFIN,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StevenPeterson8,StevenPeterson8,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StevenPetrieMS,StevenPetrieMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StevenRosenblum,StevenRosenblum,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
hwater84,hwater84,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
StevenSwannMS,StevenSwannMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StevenTimDay,StevenTimDay,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SteveSilent,SteveSilent,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.awf.org,www.awf.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Stevewal63,Stevewal63,,Source,Twitter,0,5,5,0,8,8,1,1,1,0,0
STForeignDesk,STForeignDesk,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
SthGippsWater,SthGippsWater,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
climatechange.vic.gov.au,climatechange.vic.gov.au,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
StirSociArch,StirSociArch,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stlnewsonline,stlnewsonline,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.stl.news,www.stl.news,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Sto_ology,Sto_ology,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StockScout1,StockScout1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StockwoodCBS,StockwoodCBS,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stonybrooku,stonybrooku,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StopCorpAbuse,StopCorpAbuse,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StopGVK,StopGVK,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StopLiveExport,StopLiveExport,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
Stormsaver,Stormsaver,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
StorURStuff,StorURStuff,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StoryWithSari,StoryWithSari,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stovne,stovne,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.zazzle.com,www.zazzle.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
stpennells,stpennells,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StrachanMiss,StrachanMiss,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
straightnews,straightnews,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StraitReporter,StraitReporter,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
porthawkesburyreporter.com,porthawkesburyreporter.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
strangel00p,strangel00p,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
StrategyMaestro,StrategyMaestro,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
strategypod,strategypod,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
stratofysocial,stratofysocial,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
StraussMarine,StraussMarine,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
streetdock,streetdock,,Source,Twitter,0,4,4,0,5,5,1,1,1,0,0
stri_panama,stri_panama,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stri.si.edu,stri.si.edu,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
strikecheck1,strikecheck1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.claimsjournal.com,www.claimsjournal.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
stroinskip,stroinskip,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StrongEmma,StrongEmma,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
stuartaken,stuartaken,,Source,Twitter,0,3,3,0,7,7,1,1,1,0,0
Study_Breaks,Study_Breaks,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
studybreaks.com,studybreaks.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
study_maritime,study_maritime,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.maritimestudyforum.org,www.maritimestudyforum.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
StudyAntarctica,StudyAntarctica,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StumpTownSounds,StumpTownSounds,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SturmLLiouville,SturmLLiouville,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
stylish_in_dc,stylish_in_dc,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
StylistMagazine,StylistMagazine,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
subjectburst,subjectburst,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SubUrbanGrow,SubUrbanGrow,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.ctrlshiftsummit.org.uk,www.ctrlshiftsummit.org.uk,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
subvrtmag,subvrtmag,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.subvrtmag.com,www.subvrtmag.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SueBarkoBlogz,SueBarkoBlogz,,Source,Twitter,0,1,1,0,9,9,1,1,1,0,0
suecartwright,suecartwright,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
sueclarkson2010,sueclarkson2010,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.covermagazine.co.uk,www.covermagazine.co.uk,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
SueCurrieFields,SueCurrieFields,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
SueForMayor,SueForMayor,,Source,Twitter,0,4,4,0,6,6,1,1,1,0,0
www.newstalkzb.co.nz,www.newstalkzb.co.nz,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
SueMilthorpe,SueMilthorpe,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
suenosdeuomi,suenosdeuomi,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SueWhiting25NOV,SueWhiting25NOV,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
suez,suez,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
SuffolkEnviro,SuffolkEnviro,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SuikkanenHenrik,SuikkanenHenrik,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SuleikaReiners,SuleikaReiners,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SultanLatif77,SultanLatif77,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
Sundancer_UK,Sundancer_UK,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
sundaramshrik,sundaramshrik,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SundarrajanG,SundarrajanG,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
sundayshopping,sundayshopping,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
sunhoney90,sunhoney90,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
sunita,sunita,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
sunjournal,sunjournal,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
www.sunjournal.com,www.sunjournal.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
SUNY,SUNY,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Superfly29tnt,Superfly29tnt,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
supplychnqueen,supplychnqueen,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SupplyShift,SupplyShift,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
support_hk,support_hk,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SupriyaK2601,SupriyaK2601,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.mynation.com,www.mynation.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SurfnSunshine,SurfnSunshine,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
surfridereurope,surfridereurope,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SurvRenewEnergy,SurvRenewEnergy,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.survivalrenewableenergy.com,www.survivalrenewableenergy.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Susan_Blansett,Susan_Blansett,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.snopes.com,www.snopes.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Susan_Till,Susan_Till,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Susan78English,Susan78English,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SusanDebraBlum,SusanDebraBlum,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SusanHeaney,SusanHeaney,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SusaninRaraLand,SusaninRaraLand,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SusanLealH2O,SusanLealH2O,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SusanMoussalli,SusanMoussalli,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
susansidun,susansidun,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.marianne2020.com,www.marianne2020.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
susdevafrica,susdevafrica,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SushilR75,SushilR75,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SussexGlobal,SussexGlobal,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.attenboroughcentre.com,www.attenboroughcentre.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SUST4IN,SUST4IN,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
sustain_agenda,sustain_agenda,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.thedrawdownagenda.com,www.thedrawdownagenda.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Sustainable_DA,Sustainable_DA,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SustainableAnim,SustainableAnim,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.beefmagazine.com,www.beefmagazine.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
sustainableish,sustainableish,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SustainableMert,SustainableMert,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
sustainableto,sustainableto,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
sustainableuni1,sustainableuni1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SustainablyDef,SustainablyDef,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SustainBrands,SustainBrands,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
sustainablebrands.com,sustainablebrands.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SustainEurope,SustainEurope,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SustainHamBur,SustainHamBur,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
citiesinaction.mohawkcollege.ca,citiesinaction.mohawkcollege.ca,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Sustainia,Sustainia,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
goexplorer.org,goexplorer.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SustainintheBal,SustainintheBal,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SustainSection,SustainSection,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
thesustainabilitysection.com,thesustainabilitysection.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SustaintheNorth,SustaintheNorth,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
SustDevConnect,SustDevConnect,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
careclimatechange.org,careclimatechange.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
SustLiz,SustLiz,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SustMeme,SustMeme,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SustSuccess,SustSuccess,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.sustainsuccess.co.uk,www.sustainsuccess.co.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SustWomen,SustWomen,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SustyVibes,SustyVibes,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SutoriusTara,SutoriusTara,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
suttonvoice,suttonvoice,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.suttonvoice.co.uk,www.suttonvoice.co.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
suzannelabrams,suzannelabrams,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
suzlette333,suzlette333,,Source,Twitter,0,4,4,0,7,7,1,1,1,0,0
suzyhut,suzyhut,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
svegress,svegress,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
svetopia,svetopia,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SVIAccelerator,SVIAccelerator,,Source,Twitter,0,4,4,0,7,7,1,1,1,0,0
aluance.digital,aluance.digital,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
brownandjoseph.com,brownandjoseph.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
sviaccelerator.com,sviaccelerator.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
svitl_popova,svitl_popova,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SVPcharity,SVPcharity,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
swamisez,swamisez,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
swanenergyuk,swanenergyuk,,Source,Twitter,0,5,5,0,10,10,1,1,1,0,0
www.pv-magazine.com,www.pv-magazine.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SwankeySwann,SwankeySwann,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SwansonGroupMS,SwansonGroupMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SWcareer,SWcareer,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ochen.com,ochen.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
SwedeninUG,SwedeninUG,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SwedishProtests,SwedishProtests,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SweeneyKateMS,SweeneyKateMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
swetac,swetac,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SwidSeor,SwidSeor,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Swift01_2000,Swift01_2000,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SWILJamaica,SWILJamaica,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
SwissEmbassyUSA,SwissEmbassyUSA,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SwissNepali,SwissNepali,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
sylranch,sylranch,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Syngenta,Syngenta,,Source,Twitter,0,3,3,0,6,6,1,1,1,0,0
www.cnnmoney.ch,www.cnnmoney.ch,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
www4.syngenta.com,www4.syngenta.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
SyngentaAPAC,SyngentaAPAC,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
SynZenBe,SynZenBe,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Syzygyra,Syzygyra,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
T_Coleman_,T_Coleman_,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
T_Dolker,T_Dolker,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
t_socialtimes,t_socialtimes,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
T_Toon84,T_Toon84,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
T4America,T4America,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tabithawhiting,tabithawhiting,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
tabmcleod,tabmcleod,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tac_org,tac_org,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
taddavisms,taddavisms,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Taftone,Taftone,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
TahirTturk,TahirTturk,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TahjHoldenMS,TahjHoldenMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
TaisGadeaLara,TaisGadeaLara,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
takvera,takvera,,Source,Twitter,0,3,3,0,5,5,1,1,1,0,0
sophieclewis.com,sophieclewis.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Talaolp,Talaolp,,Source,Twitter,0,6,6,0,11,11,1,1,1,0,0
outline.com,outline.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
TalkCosmosToMe,TalkCosmosToMe,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
nisciencefestival.com,nisciencefestival.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
TalkingBull,TalkingBull,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
talkingoffood,talkingoffood,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.publichealthpost.org,www.publichealthpost.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
talklandscape,talklandscape,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
talkshiticus,talkshiticus,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Talleyrand89,Talleyrand89,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.hoover.org,www.hoover.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
TamaraWyndham,TamaraWyndham,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
tameryazar,tameryazar,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tammybutow,tammybutow,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tampabaybucsfan,tampabaybucsfan,,Source,Twitter,0,8,8,0,13,13,1,1,1,0,0
www.desmoinesregister.com,www.desmoinesregister.com,,Target,Web_Domain,3,0,3,6,0,6,0,0,0,0,0
tamraraven,tamraraven,,Source,Twitter,0,5,5,0,13,13,1,1,1,0,0
scied.ucar.edu,scied.ucar.edu,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
tankgrrl,tankgrrl,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tanyaguyatt,tanyaguyatt,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TappingCourage,TappingCourage,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TaraExpeditions,TaraExpeditions,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TarakRindani,TarakRindani,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
TaraRaeCarey,TaraRaeCarey,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tarek_ansary,tarek_ansary,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
tarik_a,tarik_a,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Tarumimdotorg,Tarumimdotorg,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TasmanIssues,TasmanIssues,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.transport.govt.nz,www.transport.govt.nz,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
www.ukhealthalliance.org,www.ukhealthalliance.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
TassosHaniotis,TassosHaniotis,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
tatjanasuarez,tatjanasuarez,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
TauntTess,TauntTess,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
pullnews,pullnews,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Tav_assoli,Tav_assoli,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
TaxiArchMichael,TaxiArchMichael,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TaylorTeresakt,TaylorTeresakt,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TazreenaSajjad,TazreenaSajjad,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tbplauto,tbplauto,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tbqfrank,tbqfrank,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TC_Africa,TC_Africa,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
tcdailyplanet,tcdailyplanet,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.tcdailyplanet.net,www.tcdailyplanet.net,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
TCRP_Portugal,TCRP_Portugal,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
TCS130,TCS130,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
teacherchiang,teacherchiang,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
teacherkristina,teacherkristina,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
TeachingEnglish,TeachingEnglish,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
www.teachingenglish.org.uk,www.teachingenglish.org.uk,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
teagloUK,teagloUK,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
